year,sampling_date,siteID,blockID,treatment,plotID,extraction_height,extraction_round,microarthropods,functional_group,abundance,observer,comments
2022,2022-09-08,Skjelingahaugen,Skj1,C,Skj1C,middle,4,mite,nematophagous,1,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,C,Skj1C,middle,4,mite,predaceous,63,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,C,Skj1C,middle,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,C,Skj1C,middle,4,collembola,fungivorous,11,V,NA
2022,2022-09-08,Skjelingahaugen,Skj1,C,Skj1C,middle,4,collembola,predaceous,1,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GF,Skj2GF,high,4,mite,fungivorous,3,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GF,Skj2GF,high,4,mite,nematophagous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GF,Skj2GF,high,4,mite,predaceous,2,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GF,Skj2GF,high,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GF,Skj2GF,high,4,collembola,fungivorous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GF,Skj2GF,high,4,collembola,predaceous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FB,Skj2FB,middle,4,mite,fungivorous,92,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FB,Skj2FB,middle,4,mite,nematophagous,15,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FB,Skj2FB,middle,4,mite,predaceous,48,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FB,Skj2FB,middle,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FB,Skj2FB,middle,4,collembola,fungivorous,41,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FB,Skj2FB,middle,4,collembola,predaceous,1,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GB,Skj2GB,high,4,mite,fungivorous,1,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GB,Skj2GB,high,4,mite,nematophagous,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GB,Skj2GB,high,4,mite,predaceous,1,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GB,Skj2GB,high,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GB,Skj2GB,high,4,collembola,fungivorous,1,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,GB,Skj2GB,high,4,collembola,predaceous,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FGB,Skj2FGB,middle,4,mite,fungivorous,2,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FGB,Skj2FGB,middle,4,mite,nematophagous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FGB,Skj2FGB,middle,4,mite,predaceous,2,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FGB,Skj2FGB,middle,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FGB,Skj2FGB,middle,4,collembola,fungivorous,1,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,FGB,Skj2FGB,middle,4,collembola,predaceous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj2,C,Skj2C,low,4,mite,fungivorous,39,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,C,Skj2C,low,4,mite,nematophagous,1,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,C,Skj2C,low,4,mite,predaceous,20,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,C,Skj2C,low,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,C,Skj2C,low,4,collembola,fungivorous,7,V,NA
2022,2022-09-08,Skjelingahaugen,Skj2,C,Skj2C,low,4,collembola,predaceous,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GF,Skj3GF,high,4,mite,fungivorous,14,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GF,Skj3GF,high,4,mite,nematophagous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GF,Skj3GF,high,4,mite,predaceous,12,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GF,Skj3GF,high,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GF,Skj3GF,high,4,collembola,fungivorous,4,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GF,Skj3GF,high,4,collembola,predaceous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,FB,Skj3FB,low,4,mite,fungivorous,206,M,a lot of juveniles
2022,2022-09-08,Skjelingahaugen,Skj3,FB,Skj3FB,low,4,mite,nematophagous,24,M,a lot of juveniles
2022,2022-09-08,Skjelingahaugen,Skj3,FB,Skj3FB,low,4,mite,predaceous,33,M,a lot of juveniles
2022,2022-09-08,Skjelingahaugen,Skj3,FB,Skj3FB,low,4,mite,unknownjuvenile,0,M,a lot of juveniles
2022,2022-09-08,Skjelingahaugen,Skj3,FB,Skj3FB,low,4,collembola,fungivorous,30,M,a lot of juveniles
2022,2022-09-08,Skjelingahaugen,Skj3,FB,Skj3FB,low,4,collembola,predaceous,4,M,a lot of juveniles
2022,2022-09-08,Skjelingahaugen,Skj3,GB,Skj3GB,high,4,mite,fungivorous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GB,Skj3GB,high,4,mite,nematophagous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GB,Skj3GB,high,4,mite,predaceous,2,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GB,Skj3GB,high,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GB,Skj3GB,high,4,collembola,fungivorous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,GB,Skj3GB,high,4,collembola,predaceous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,FGB,Skj3FGB,low,4,mite,fungivorous,35,V,NA
2022,2022-09-08,Skjelingahaugen,Skj3,FGB,Skj3FGB,low,4,mite,nematophagous,4,V,NA
2022,2022-09-08,Skjelingahaugen,Skj3,FGB,Skj3FGB,low,4,mite,predaceous,9,V,NA
2022,2022-09-08,Skjelingahaugen,Skj3,FGB,Skj3FGB,low,4,mite,unknownjuvenile,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj3,FGB,Skj3FGB,low,4,collembola,fungivorous,2,V,NA
2022,2022-09-08,Skjelingahaugen,Skj3,FGB,Skj3FGB,low,4,collembola,predaceous,0,V,NA
2022,2022-09-08,Skjelingahaugen,Skj3,C,Skj3C,high,4,mite,fungivorous,2,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,C,Skj3C,high,4,mite,nematophagous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,C,Skj3C,high,4,mite,predaceous,1,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,C,Skj3C,high,4,mite,unknownjuvenile,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,C,Skj3C,high,4,collembola,fungivorous,0,M,NA
2022,2022-09-08,Skjelingahaugen,Skj3,C,Skj3C,high,4,collembola,predaceous,0,M,NA
